id,type
43370284    ,human
2792651827    ,human
25389599    ,human
61876481    ,human
322803070    ,human
239543885    ,human
74293265    ,human
58267225    ,human
56777230    ,human
101823594    ,human
256507973    ,human
34698198    ,human
57024049    ,human
320603385    ,human
157859662    ,human
29952857    ,human
59427618    ,human
2943969341    ,human
26885308    ,human
120178497    ,human
31183437    ,human
146509611    ,human
78185520    ,human
447569934    ,human
17006157    ,human
127910704    ,human
219669370    ,human
140750163    ,human
25662652    ,human
137017726    ,human
2506947680    ,human
21474366    ,human
569649154    ,human
2815728328    ,human
46015755    ,human
97503057    ,human
97137039    ,human
468030842    ,human
129065444    ,human
15494380    ,human
75974281    ,human
372444350    ,human
18261095    ,human
240714255    ,human
249075355    ,human
239085423    ,human
50821343    ,human
221512549    ,human
392765652    ,human
1624759386    ,human
895907449    ,human
79965526    ,human
733985000000000000    ,human
550202880    ,human
25793156    ,human
22677790    ,human
137791342    ,human
154266117    ,human
169383436    ,human
84466455    ,human
24830645    ,human
378001664    ,human
384331504    ,human
2783208080    ,human
21848184    ,human
1137700339    ,human
28866082    ,human
247509836    ,human
170002596    ,human
109118967    ,human
358213027    ,human
139855438    ,human
25979882    ,human
947192262    ,human
18622869    ,human
44874400    ,human
95740548    ,human
106485105    ,human
287878372    ,human
49772158    ,human
122027651    ,human
157382331    ,human
197117628    ,human
358996059    ,human
19362341    ,human
133124672    ,human
52351721    ,human
41036546    ,human
519045260    ,human
25804151    ,human
291356337    ,human
14450939    ,human
754892875    ,human
45278605    ,human
286866672    ,human
47595335    ,human
58598187    ,human
307807956    ,human
49110693    ,human
473469791    ,human
121169579    ,human
65187067    ,human
70453825    ,human
596230846    ,human
14699672    ,human
77054564    ,human
3307539431    ,human
43320934    ,human
44949890    ,human
116618984    ,human
36711022    ,human
149198901    ,human
49573859    ,human
4285547543    ,human
17017636    ,human
416120500    ,human
4852413514    ,human
214924885    ,human
150362301    ,human
24209365    ,human
110827653    ,human
14647281    ,human
151198065    ,human
280701704    ,human
361062981    ,human
92833297    ,human
18887526    ,human
730821000000000000    ,human
108252113    ,human
1610646036    ,human
55631242    ,human
861663655    ,human
26759578    ,human
87737028    ,human
236942183    ,human
419312513    ,human
372556841    ,human
108957853    ,human
238028607    ,human
50294543    ,human
15640646    ,human
3092818390    ,human
815537202    ,human
52289632    ,human
18937701    ,human
48399528    ,human
200251856    ,human
1445077393    ,human
269768722    ,human
186064280    ,human
99527617    ,human
38871237    ,human
620034505    ,human
153433497    ,human
471311185    ,human
80711620    ,human
19023470    ,human
5768282    ,human
85603854    ,human
110025421    ,human
18101713    ,human
459232332    ,human
17074714    ,human
6480682    ,human
430744802    ,human
77810669    ,human
47285398    ,human
23083404    ,human
39164865    ,human
257036880    ,human
237341507    ,human
2319405002    ,human
24133713    ,human
910240166    ,human
231908931    ,human
404999475    ,human
64155778    ,human
96629035    ,human
20196258    ,human
602317143    ,human
98932084    ,human
17039652    ,human
27710376    ,human
258620242    ,human
42843146    ,human
58951368    ,human
616291520    ,human
17581754    ,human
13396002    ,human
22733444    ,human
40607946    ,human
17266725    ,human
238662720    ,human
18131961    ,human
29860364    ,human
79893160    ,human
715124802    ,human
27592116    ,human
176460689    ,human
17727893    ,human
15945351    ,human
249185680    ,human
80042675    ,human
225190303    ,human
185739738    ,human
35147909    ,human
66561886    ,human
1433730727    ,human
947255846    ,human
31119337    ,human
116362700    ,human
5248441    ,human
230567975    ,human
381520159    ,human
398502177    ,human
105438860    ,human
99749614    ,human
483656289    ,human
264058981    ,human
70155097    ,human
163082695    ,human
131948686    ,human
355708717    ,human
327887468    ,human
82721258    ,human
3226973946    ,human
467047990    ,human
126573583    ,human
129925143    ,human
71308607    ,human
607281049    ,human
107474787    ,human
31355401    ,human
52977655    ,human
305694283    ,human
434698674    ,human
3192923899    ,human
425566836    ,human
385809041    ,human
272250951    ,human
233924133    ,human
142753911    ,human
230288829    ,human
47132215    ,human
56312411    ,human
701607056    ,human
973277052    ,human
202220952    ,human
169243528    ,human
66561957    ,human
111313208    ,human
14689295    ,human
54866152    ,human
48359478    ,human
501774653    ,human
1653237805    ,human
42443574    ,human
163582516    ,human
25970603    ,human
143672012    ,human
298516405    ,human
284528252    ,human
38802447    ,human
111936162    ,human
128351854    ,human
25937606    ,human
25845428    ,human
34177542    ,human
222365692    ,human
76858507    ,human
3138637447    ,human
98874780    ,human
22575307    ,human
1106697014    ,human
20772763    ,human
35376762    ,human
2439098062    ,human
794126426    ,human
341852821    ,human
30614676    ,human
135235142    ,human
388861264    ,human
102406191    ,human
119744178    ,human
25038085    ,human
60025762    ,human
262137017    ,human
69593795    ,human
32660559    ,human
166221011    ,human
70360570    ,human
28641033    ,human
17358768    ,human
133880286    ,human
69610339    ,human
124879050    ,human
966204836    ,human
56783491    ,human
80837321    ,human
80700514    ,human
64727628    ,human
58521139    ,human
19540949    ,human
142763894    ,human
157034224    ,human
40589808    ,human
291687730    ,human
118626543    ,human
32853980    ,human
99918503    ,human
120998613    ,human
5520952    ,human
90836187    ,human
4101221    ,human
97837399    ,human
201321130    ,human
18566247    ,human
17537467    ,human
130496393    ,human
34946355    ,human
23464695    ,human
356139621    ,human
162132294    ,human
44946572    ,human
2277973350    ,human
305085584    ,human
75481484    ,human
175541135    ,human
18055737    ,human
267390486    ,human
18374131    ,human
38536306    ,human
255388236    ,human
82776021    ,human
1064042478    ,human
40511475    ,human
308094016    ,human
80306410    ,human
282705059    ,human
114096191    ,human
13653812    ,human
100510962    ,human
475671755    ,human
84553460    ,human
22322638    ,human
81974865    ,human
18133405    ,human
86565815    ,human
249950365    ,human
313589997    ,human
967748192    ,human
23976874    ,human
223558355    ,human
39922782    ,human
115229499    ,human
2500955780    ,human
289008988    ,human
393028587    ,human
472546062    ,human
21054053    ,human
15316815    ,human
180990597    ,human
213745334    ,human
14380925    ,human
95465386    ,human
15749825    ,human
2796712523    ,human
586010829    ,human
17105248    ,human
362602301    ,human
90086871    ,human
23559108    ,human
39600564    ,human
42328778    ,human
18055279    ,human
3324117014    ,human
329746058    ,human
171468523    ,human
194064099    ,human
259925559    ,human
34430522    ,human
95439391    ,human
248585481    ,human
479371480    ,human
206915543    ,human
18785430    ,human
228009789    ,human
1359277818    ,human
55712033    ,human
30047168    ,human
265483421    ,human
41364508    ,human
161199279    ,human
23641580    ,human
76294950    ,human
41036429    ,human
24530836    ,human
93950314    ,human
22109593    ,human
465219474    ,human
2173631072    ,human
92189384    ,human
376420687    ,human
121285905    ,human
350224247    ,human
91357577    ,human
149590738    ,human
192685104    ,human
23839835    ,human
1492538024    ,human
27195114    ,human
190906140    ,human
464353133    ,human
6974622    ,human
625703560    ,human
466127190    ,human
101986616    ,human
200607665    ,human
30689667    ,human
18130749    ,human
34173127    ,human
575294056    ,human
133334402    ,human
176803724    ,human
54951973    ,human
38281921    ,human
89003506    ,human
1136574486    ,human
75050496    ,human
308716304    ,human
84282385    ,human
237845487    ,human
107318424    ,human
873755605    ,human
50374439    ,human
76011258    ,human
272175633    ,human
130954824    ,human
96941094    ,human
19107878    ,human
149733596    ,human
18210908    ,human
122933342    ,human
56169454    ,human
135039839    ,human
23003978    ,human
15965886    ,human
70722719    ,human
102160486    ,human
190230719    ,human
1089732602    ,human
86613184    ,human
116082971    ,human
155620016    ,human
1285980817    ,human
1673820865    ,human
19477583    ,human
16438898    ,human
555393138    ,human
204742161    ,human
114755833    ,human
43931199    ,human
1156338067    ,human
166772945    ,human
206336873    ,human
219243547    ,human
117194788    ,human
118473167    ,human
2418100549    ,human
35400566    ,human
54829997    ,human
37294647    ,human
18518096    ,human
72696358    ,human
102817149    ,human
1321147820    ,human
141664648    ,human
90570778    ,human
54643087    ,human
153619589    ,human
522704732    ,human
124491549    ,human
580766593    ,human
25189441    ,human
364805693    ,human
17225211    ,human
5709522    ,human
14502233    ,human
1487056766    ,human
29787046    ,human
86484287    ,human
31213362    ,human
78342014    ,human
24447643    ,human
583012000    ,human
268439864    ,human
89124149    ,human
106196838    ,human
512446262    ,human
88065828    ,human
141666777    ,human
480190313    ,human
74853246    ,human
36690579    ,human
157882693    ,human
73515101    ,human
64929124    ,human
431947402    ,human
111236027    ,human
61253025    ,human
144266813    ,human
90258070    ,human
584607463    ,human
32729193    ,human
192932388    ,human
770950000000000000    ,human
286042531    ,human
23778898    ,human
96669212    ,human
310434477    ,human
33801019    ,human
3406962793    ,human
176758431    ,human
83876527    ,human
28211935    ,human
16801904    ,human
49274975    ,human
271106411    ,human
97483082    ,human
422201803    ,human
111860799    ,human
884556398    ,human
195508960    ,human
191088059    ,human
58742042    ,human
1353020900    ,human
324973703    ,human
280542227    ,human
97082147    ,human
394734119    ,human
363972381    ,human
240446034    ,human
24795163    ,human
27698202    ,human
40752044    ,human
36240413    ,human
30013901    ,human
384233189    ,human
26901564    ,human
38836322    ,human
151990201    ,human
33241838    ,human
75509967    ,human
458755731    ,human
2157417348    ,human
81939666    ,human
164553682    ,human
14327149    ,human
56954846    ,human
280458883    ,human
46206733    ,human
477977408    ,human
163628467    ,human
24322371    ,human
28054681    ,human
18222599    ,human
361351581    ,human
96082963    ,human
16867526    ,human
97383592    ,human
1236969025    ,human
52818366    ,human
1660468830    ,human
14589257    ,human
21753718    ,human
71201743    ,human
113712551    ,human
385539815    ,human
411476941    ,human
102125314    ,human
276169885    ,human
1478441894    ,human
135019364    ,human
9532402    ,human
85732915    ,human
55481286    ,human
389845002    ,human
83731025    ,human
159389938    ,human
23935121    ,human
14824849    ,human
76070341    ,human
51520765    ,human
1626545264    ,human
166270127    ,human
1561700880    ,human
35531175    ,human
54020555    ,human
1599608046    ,human
208235152    ,human
769727912    ,human
33975694    ,human
15962096    ,human
179530581    ,human
147023972    ,human
20155652    ,human
96978059    ,human
64753254    ,human
59682648    ,human
24160821    ,human
327191300    ,human
136140018    ,human
52284349    ,human
373677269    ,human
22922759    ,human
19494203    ,human
379710889    ,human
390124813    ,human
3169077625    ,human
133086921    ,human
141116825    ,human
27501572    ,human
1960613304    ,human
60391683    ,human
1432977446    ,human
33654443    ,human
8273632    ,human
234979853    ,human
116611790    ,human
71627462    ,human
34923325    ,human
423718399    ,human
23148645    ,human
1545689918    ,human
90896009    ,human
1212831745    ,human
116677732    ,human
171309097    ,human
2233154425    ,human
6211972    ,human
30893152    ,human
18121619    ,human
249524030    ,human
37322526    ,human
179036286    ,human
267305045    ,human
23156823    ,human
2235417414    ,human
131536498    ,human
64152335    ,human
184725734    ,human
62554155    ,human
55729783    ,human
784680583    ,human
36880083    ,human
23730363    ,human
23151437    ,human
25954814    ,human
1147490460    ,human
59031599    ,human
48440176    ,human
181698945    ,human
152015129    ,human
378176017    ,human
133374040    ,human
1944645192    ,human
355874903    ,human
15358329    ,human
356893311    ,human
53556894    ,human
45090120    ,human
98423770    ,human
33990291    ,human
62724059    ,human
204957452    ,human
87327779    ,human
282064204    ,human
41626669    ,human
201128401    ,human
283068083    ,human
33315233    ,human
166128698    ,human
35443315    ,human
134629415    ,human
284570882    ,human
27649623    ,human
4628602041    ,human
25906700    ,human
28595930    ,human
96829836    ,human
512135356    ,human
498961017    ,human
3372106840    ,human
91798218    ,human
526354298    ,human
84620024    ,human
16089776    ,human
517625911    ,human
114875860    ,human
16076032    ,human
278210172    ,human
47399805    ,human
17336417    ,human
238848438    ,human
27131277    ,human
97474887    ,human
132992534    ,human
51405063    ,human
512700138    ,human
32789366    ,human
59632108    ,human
942872581    ,human
157597834    ,human
120115704    ,human
28919963    ,human
251312191    ,human
35787166    ,human
47608692    ,human
21665313    ,human
766975000000000000    ,human
102847683    ,human
245992215    ,human
1616421800    ,human
19697415    ,human
2966078363    ,human
1057678213    ,human
115853882    ,human
366430950    ,human
2353374818    ,human
66544351    ,human
381289719    ,human
115626888    ,human
6896972    ,human
124258971    ,human
238349049    ,human
152968869    ,human
68122088    ,human
926230922    ,human
25537064    ,human
178812809    ,human
12266442    ,human
33612908    ,human
25521487    ,human
27970832    ,human
50751556    ,human
150178004    ,human
344634424    ,human
607599583    ,human
2853136279    ,human
90558638    ,human
136232151    ,human
632110916    ,human
215052012    ,human
405793882    ,human
67989071    ,human
29842036    ,human
159113258    ,human
154070583    ,human
178867236    ,human
386420143    ,human
338304891    ,human
205270748    ,human
19404587    ,human
188006067    ,human
143307182    ,human
106854950    ,human
22657153    ,human
296235573    ,human
45447020    ,human
22955283    ,human
63525135    ,human
60703824    ,human
40744725    ,human
1160766902    ,human
14790899    ,human
315919021    ,human
76298119    ,human
1491330559    ,human
153691784    ,human
30117765    ,human
174006209    ,human
78285472    ,human
328630711    ,human
67235369    ,human
137978269    ,human
398746272    ,human
262359713    ,human
102921109    ,human
64477046    ,human
46392416    ,human
19762524    ,human
111199728    ,human
150134916    ,human
77512825    ,human
27380209    ,human
111673307    ,human
186202772    ,human
1301324257    ,human
29178412    ,human
17936793    ,human
575492930    ,human
58959991    ,human
27901418    ,human
62740747    ,human
27706753    ,human
142330580    ,human
2292265376    ,human
1398730200    ,human
465973    ,human
142418821    ,human
233183631    ,human
1376071800    ,human
310463188    ,human
170829095    ,human
44782642    ,human
214791922    ,human
23922282    ,human
3459977360    ,human
139173438    ,human
266801190    ,human
34351681    ,human
113100013    ,human
335363786    ,human
533408363    ,human
130922325    ,human
128314976    ,human
76905107    ,human
36832842    ,human
22070897    ,human
219386391    ,human
225988091    ,human
256038088    ,human
285879975    ,human
846369751    ,human
74669397    ,human
182043794    ,human
254115362    ,human
169446005    ,human
261636064    ,human
380730306    ,human
33701184    ,human
18753325    ,human
1626011672    ,human
16461545    ,human
108095136    ,human
405728790    ,human
18678924    ,human
53184837    ,human
726335359    ,human
66104231    ,human
55212559    ,human
44361990    ,human
16409683    ,human
24289021    ,human
33130960    ,human
2149467889    ,human
478044159    ,human
172782604    ,human
85489267    ,human
57725938    ,human
234513598    ,human
314865755    ,human
114407932    ,human
36930327    ,human
245708540    ,human
1852644804    ,human
133243767    ,human
280452543    ,human
171117515    ,human
58755729    ,human
185827887    ,human
20711964    ,human
17881816    ,human
182489530    ,human
67920551    ,human
15475578    ,human
14790817    ,human
1421688428    ,human
118177294    ,human
2246341620    ,human
249535002    ,human
289342771    ,human
301738604    ,human
110528264    ,human
838302036    ,human
50752334    ,human
792587732    ,human
40090727    ,human
56591800    ,human
179245596    ,human
3764301    ,human
122342030    ,human
43436426    ,human
24472704    ,human
349157263    ,human
28706024    ,human
2481283506    ,human
15460081    ,human
114484253    ,human
19045458    ,human
200913899    ,human
191618215    ,human
26090319    ,human
24636191    ,human
1506746809    ,human
36912323    ,human
60985950    ,human
55117855    ,human
23492901    ,human
368186169    ,human
24906723    ,human
2921763658    ,human
71174380    ,human
15220768    ,human
37068486    ,human
57928790    ,human
20514852    ,human
23514666    ,human
597301440    ,human
225539878    ,human
461481428    ,human
2288200830    ,human
320040089    ,human
1567869552    ,human
14425825    ,human
241695415    ,human
635869338    ,human
42473217    ,human
34959923    ,human
273538402    ,human
92821850    ,human
29555251    ,human
52725585    ,human
49717874    ,human
532929138    ,human
109408123    ,human
81619592    ,human
190074321    ,human
87145862    ,human
1576677768    ,human
89478035    ,human
357032926    ,human
50323275    ,human
117349182    ,human
723884990    ,human
16681111    ,human
335953039    ,human
58879208    ,human
56854084    ,human
35817970    ,human
41265813    ,human
47888356    ,human
30631061    ,human
635220617    ,human
33141270    ,human
37344334    ,human
19018401    ,human
150678850    ,human
395990396    ,human
1540470486    ,human
18576552    ,human
26250653    ,human
77694285    ,human
23065354    ,human
14907774    ,human
189976149    ,human
220228167    ,human
184977410    ,human
32745368    ,human
78644388    ,human
165511377    ,human
12687952    ,human
131552403    ,human
155927976    ,human
57440214    ,human
88262000    ,human
71975446    ,human
362895071    ,human
42668179    ,human
87239242    ,human
139687841    ,human
2832987127    ,human
49588164    ,human
67635391    ,human
106539033    ,human
296056610    ,human
31547933    ,human
82143937    ,human
160308387    ,human
113352671    ,human
79367880    ,human
114700374    ,human
59515114    ,human
177727704    ,human
260072592    ,human
181280529    ,human
95610041    ,human
378460963    ,human
87233065    ,human
8443752    ,human
102395023    ,human
50393098    ,human
190618660    ,human
72178641    ,human
78377317    ,human
66618379    ,human
353715697    ,human
29330577    ,human
136660719    ,human
105710210    ,human
944742007    ,human
145548166    ,human
350466315    ,human
177250028    ,human
233070139    ,human
74666509    ,human
15338492    ,human
120557765    ,human
351541320    ,human
287834630    ,human
735897896    ,human
119523259    ,human
88890284    ,human
14754376    ,human
29802480    ,human
917505878    ,human
109387470    ,human
14640553    ,human
133012845    ,human
103594902    ,human
40677226    ,human
214697607    ,human
619278612    ,human
344316266    ,human
101879887    ,human
81888818    ,human
82843602    ,human
29898542    ,human
126676337    ,human
19028953    ,human
37251672    ,human
594666501    ,human
394581283    ,human
411469404    ,human
47717027    ,human
188417619    ,human
28428838    ,human
266367426    ,human
250653825    ,human
29479000    ,human
444813339    ,human
139118162    ,human
86980320    ,human
234034661    ,human
42381705    ,human
70006177    ,human
23702397    ,human
24395664    ,human
454118258    ,human
2489647370    ,human
27772095    ,human
30901512    ,human
166843232    ,human
127664378    ,human
82726142    ,human
2987970473    ,human
142092456    ,human
37875647    ,human
243827971    ,human
43302753    ,human
1331762184    ,human
9543462    ,human
75293774    ,human
3938139679    ,human
48269483    ,human
27576099    ,human
120575218    ,human
103012173    ,human
490442018    ,human
73392771    ,human
1697195868    ,human
39565480    ,human
274093178    ,human
754823287    ,human
77225484    ,human
259399790    ,human
746099000000000000    ,human
29856819    ,human
1401550368    ,human
60257871    ,human
35546719    ,human
24133242    ,human
69229721    ,human
109713729    ,human
138590816    ,human
465811969    ,human
51509917    ,human
123381234    ,human
151944989    ,human
3186964814    ,human
136885994    ,human
124389931    ,human
63662120    ,human
113317910    ,human
63992320    ,human
312620934    ,human
336124836    ,human
252753618    ,human
366713453    ,human
105715305    ,human
23167514    ,human
80521629    ,human
17536486    ,human
626372660    ,human
19248106    ,human
402220952    ,human
23719107    ,human
24859104    ,human
15736267    ,human
120147614    ,human
26277246    ,human
114315370    ,human
72475439    ,human
66155476    ,human
18470958    ,human
50725573    ,human
153368409    ,human
2178230389    ,human
62289791    ,human
34767242    ,human
209994211    ,human
247593686    ,human
16190278    ,human
313359626    ,human
498840131    ,human
78525538    ,human
168807221    ,human
28994993    ,human
21246151    ,human
147589125    ,human
16157577    ,human
21035409    ,human
376506636    ,human
527883269    ,human
35067421    ,human
21135496    ,human
77659956    ,human
346710954    ,human
201866002    ,human
20978103    ,human
94775494    ,human
177826715    ,human
27526457    ,human
170759111    ,human
176566242    ,human
17590516    ,human
71448442    ,human
56323558    ,human
3507260114    ,human
69181624    ,human
10202    ,human
24296476    ,human
14246001    ,human
84729044    ,human
70664813    ,human
92726549    ,human
28534252    ,human
79332579    ,human
46996168    ,human
260205453    ,human
6141832    ,human
7111232    ,human
55807518    ,human
165725207    ,human
2346809580    ,human
31397397    ,human
275575393    ,human
140538938    ,human
3063032281    ,human
94086151    ,human
78384881    ,human
581735148    ,human
105251590    ,human
7684742    ,human
1662472286    ,human
40906691    ,human
19576893    ,human
14120922    ,human
27927868    ,human
317034396    ,human
25638291    ,human
208995026    ,human
105435026    ,human
19314650    ,human
2810785386    ,human
14790966    ,human
96980618    ,human
15872575    ,human
21674080    ,human
213244929    ,human
451649471    ,human
25677409    ,human
42207855    ,human
369037907    ,human
60694754    ,human
44849274    ,human
142836170    ,human
52283878    ,human
22240225    ,human
84092181    ,human
509582589    ,human
848346055    ,human
70326415    ,human
170513866    ,human
64647617    ,human
41425651    ,human
46096164    ,human
24852465    ,human
49709710    ,human
259379883    ,human
20029472    ,human
23950172    ,human
394129778    ,human
179173812    ,human
328049243    ,human
51200175    ,human
3247497561    ,human
214144480    ,human
378611487    ,human
253315622    ,human
429247237    ,human
23161445    ,human
374431134    ,human
1222616833    ,human
416814339    ,human
116994659    ,human
127151020    ,human
11640472    ,human
155151279    ,human
98242963    ,human
560641368    ,human
525208028    ,human
38592915    ,human
38324643    ,human
295429897    ,human
74816067    ,human
90018855    ,human
65659343    ,human
25805906    ,human
401478793    ,human
212560938    ,human
586611288    ,human
997629601    ,human
22563769    ,human
481103368    ,human
15217047    ,human
49251491    ,human
1337785291    ,human
155184017    ,human
103772491    ,human
42422552    ,human
234443392    ,human
2657435144    ,human
269984268    ,human
305928496    ,human
75449249    ,human
122959195    ,human
48332360    ,human
246725858    ,human
727050000000000000    ,human
73951202    ,human
99564663    ,human
174298035    ,human
251069109    ,human
147859496    ,human
160298112    ,human
81683900    ,human
97007823    ,human
144450196    ,human
475652789    ,human
26148323    ,human
29307032    ,human
321388777    ,human
173329512    ,human
61052617    ,human
79293791    ,human
24485503    ,human
74145863    ,human
1561168178    ,human
33905807    ,human
73935457    ,human
24715169    ,human
26196055    ,human
19031819    ,human
256659585    ,human
2462371895    ,human
197598287    ,human
324693838    ,human
50294938    ,human
130991061    ,human
386654472    ,human
432360020    ,human
462921513    ,human
58919137    ,human
242661016    ,human
18215973    ,human
154681028    ,human
263008177    ,human
462489802    ,human
38974889    ,human
233349705    ,human
67629122    ,human
42663408    ,human
39957724    ,human
43340817    ,human
164194743    ,human
331670984    ,human
79986578    ,human
145107843    ,human
426044697    ,human
60142716    ,human
84915845    ,human
79289858    ,human
1613292079    ,human
10668832    ,human
106253879    ,human
66819977    ,human
376666863    ,human
92544265    ,human
9255842    ,human
33892790    ,human
145612287    ,human
28295738    ,human
5526282    ,human
2697192608    ,human
183052795    ,human
30699754    ,human
68698188    ,human
493127463    ,human
240370957    ,human
3108047398    ,human
1675405508    ,human
359621966    ,human
62557485    ,human
1132781004    ,human
45785789    ,human
46783969    ,human
137577752    ,human
24005707    ,human
215207998    ,human
266644093    ,human
147775865    ,human
59283767    ,human
41889498    ,human
153295172    ,human
42038084    ,human
60113620    ,human
287217365    ,human
129786468    ,human
35024272    ,human
349355508    ,human
69256711    ,human
368157378    ,human
15918317    ,human
374590220    ,human
51431207    ,human
219766374    ,human
351740382    ,human
114423418    ,human
87035888    ,human
281618851    ,human
232872974    ,human
144935115    ,human
88749392    ,human
283484457    ,human
73880716    ,human
99765705    ,human
24002803    ,human
50005296    ,human
116464706    ,human
186961616    ,human
17400374    ,human
21446427    ,human
88103066    ,human
27531031    ,human
1586501    ,human
116485600    ,human
390809945    ,human
48177728    ,human
65289126    ,human
170178365    ,human
391432644    ,human
86252928    ,human
410303609    ,human
77991323    ,human
278907814    ,human
51315123    ,human
50205339    ,human
23061619    ,human
493278212    ,human
30261892    ,human
514283233    ,human
258958647    ,human
326255267    ,human
63302020    ,human
358814014    ,human
220388847    ,human
135180139    ,human
44635677    ,human
92945681    ,human
46847815    ,human
284389519    ,human
85363141    ,human
14321959    ,human
40500701    ,human
104976980    ,human
399603314    ,human
39871001    ,human
189917061    ,human
111275676    ,human
612792060    ,human
2550652224    ,human
17844280    ,human
205415788    ,human
45022448    ,human
356507775    ,human
245824095    ,human
343791862    ,human
414369327    ,human
221122127    ,human
55538502    ,human
1050479545    ,human
195646956    ,human
291557277    ,human
61452308    ,human
1868393113    ,human
221412285    ,human
380580239    ,human
425365329    ,human
23117444    ,human
139162440    ,human
524138951    ,human
65773523    ,human
50811932    ,human
1106501    ,human
272096306    ,human
265826890    ,human
507762718    ,human
143490578    ,human
27457788    ,human
246825422    ,human
19554706    ,human
36928426    ,human
60750497    ,human
121199319    ,human
162869667    ,human
34868950    ,human
154221292    ,human
100616272    ,human
118359373    ,human
267024642    ,human
41562632    ,human
402604595    ,human
620398542    ,human
157088760    ,human
265653022    ,human
575661707    ,human
50257367    ,human
288000034    ,human
17049258    ,human
435299501    ,human
28838048    ,human
3251305220    ,human
176315005    ,human
361315016    ,human
30345764    ,human
60337801    ,human
88064439    ,human
152251488    ,human
45409867    ,human
165920232    ,human
198318121    ,human
325655146    ,human
184973419    ,human
149455192    ,human
20659839    ,human
34296189    ,human
27576832    ,human
377723724    ,human
28644174    ,human
239394793    ,human
121677709    ,human
2276661505    ,human
22865546    ,human
189850197    ,human
95482484    ,human
560646552    ,human
46365884    ,human
168103226    ,human
939262832    ,human
45913882    ,human
1042946232    ,human
93131556    ,human
2411221668    ,human
41077287    ,human
121626258    ,human
30503160    ,human
22159122    ,human
186923446    ,human
19280181    ,human
18253340    ,human
345585550    ,human
14516324    ,human
105210222    ,human
36623013    ,human
190955393    ,human
292920781    ,human
551707148    ,human
79556841    ,human
28653018    ,human
59378025    ,human
1183273422    ,human
65563900    ,human
86876958    ,human
41298605    ,human
346409057    ,human
316053407    ,human
163559269    ,human
2469605695    ,human
151123001    ,human
18907022    ,human
162644645    ,human
21101351    ,human
68792381    ,human
62352806    ,human
101333534    ,human
223764929    ,human
48841325    ,human
14502789    ,human
100524721    ,human
40689749    ,human
571112935    ,human
431429137    ,human
96760161    ,human
2155649270    ,human
125546634    ,human
171985977    ,human
247239087    ,human
138791936    ,human
35017255    ,human
158314798    ,human
526256506    ,human
37599351    ,human
40255499    ,human
142519598    ,human
15959560    ,human
14196465    ,human
68923909    ,human
17467600    ,human
44345790    ,human
144742593    ,human
3275693244    ,human
945492493    ,human
375837200    ,human
17681513    ,human
90084099    ,human
72531984    ,human
19734025    ,human
182096378    ,human
351921957    ,human
52430724    ,human
68258567    ,human
299669265    ,human
52230224    ,human
280845193    ,human
284324308    ,human
35039490    ,human
716473897    ,human
175177831    ,human
20544726    ,human
55573873    ,human
20068679    ,human
105119490    ,human
23457682    ,human
59454488    ,human
18091904    ,human
624462023    ,human
94339403    ,human
16222469    ,human
185344587    ,human
257169121    ,human
33868638    ,human
